EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyAMRResistanceProfile
1581,P1525,"Samuel Holmes, Inc.",MA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102676729,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1672,P5933,"Puritan Foods Co., Inc.",MA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102675822,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1742,M8466+P8466,"J & G Foods, Inc.",MA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672083,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1906,M810+P810,Pilgrim's Pride Corporation,WV,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671701,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2197,P20245,"Keystone Foods, LLC",KY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102665094,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2208,P20604,"Gerber Poultry, Inc.",OH,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102677246,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2260,P935,Allen Harim LLC,DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672772,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,TET (H),NULL,Negative,NULL,NULL,NULL,NULL
2264,P1249,"George's Chicken, LLC",VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666277,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2267,P1318,"Perdue Foods, LLC",DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672000,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2278,P2178,PERDUE FOODS LLC,DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102669822,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2442,M18678+P18678+V18678,"Fells Point, LLC",MD,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670671,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2856,M6916+P6916+V6916,Amity Packing Co. Inc.,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102681221,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Infantis,NULL,NULL,AMP  AXO  CHL  NAL  FIS  TET  COT (C),NULL,Negative,NULL,NULL,NULL,NULL
3134,M15805+P15805+V15805,J&B Wholesale Distributing Inc.,MN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672542,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3571,P1362,"Tyson Foods, Inc.",MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672641,17-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
3833,P165H,"OK Foods, Inc.",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102668805,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3851,P208+V208,"George's Processing, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670367,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,TET (H)
3858,P1009,Wayne Farms LLC,AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666035,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3870,P5787,Pilgrim's Pride Corporation,LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670834,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
3873,M5842+P5842+V5842,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670242,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3879,P7085+V7085,"Tyson Foods, Inc",OK,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102680140,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
3881,P7101,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102677222,17-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Positive,Kentucky,NULL,NULL,TET (H),NULL,Negative,NULL,NULL,NULL,NULL
3890,P7264+V7264,"Sanderson Farms, Inc.",LA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667206,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3906,P13584+V13584,"George's Processing, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670378,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4119,M10+P7212+V10,Buckhead Meat & Seafood of Houston.,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102681317,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4141,P206+V206,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102669075,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4161,P1294+V1294,Holmes Foods Inc.,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102675852,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4402,P19456A,"Rio Star Foods, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666876,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4420,P19688+V19688,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102668460,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4493,P912,"Wayne Farms, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672332,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4496,P6504,"Peco Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102665518,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4506,P548,"JCG  Foods of Alabama, LLC",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672433,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4513,P6616+V6616,"Peco Foods, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666922,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4516,P7342+V7342,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670699,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,TET (H),NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
4534,M19636+P19636,Tyson Foods Inc,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671468,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Typhimurium,NULL,NULL,FIS  TET (H),NULL,Negative,NULL,NULL,NULL,NULL
4540,P320,"Sanderson Farms, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666256,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4540,P320,"Sanderson Farms, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667235,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5343,P8107+V8107,Squab Producers Of California,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102677092,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5675,M4150+P4150,Tommy's Quality Meats,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102674099,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5677,M4153+P4153,Shelton Poultry Inc.,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666586,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5687,M4181+P4181,"Mao Foods, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671876,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6025,P6058,Perdue Foods LLC,WA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667531,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6972,P529+V529,Pilgrim's Pride Corporation,WI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667032,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7034,M2540+P2540,"KBDetroit, LLC",MI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667468,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
7650,M21200+P21200,"VF America, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671119,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
8354,M21838+P21838,"OK Foods, Inc",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102669096,17-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
9126,M27505+P27505,"Gold Creek Processing, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102674433,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Infantis,NULL,NULL,NAL  FIS  TET  COT (C),NULL,Negative,NULL,NULL,NULL,NULL
9502,M31884+P31884+V31884,"Pritzlaff Wholesale Meats, Inc",WI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102676853,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Infantis,NULL,NULL,CHL  NAL  FIS  TET (H),NULL,Negative,NULL,NULL,NULL,NULL
9745,P32174,"Alatrade Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102664825,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
11721,M33997+P33997,"Roundy's Supermarkets, Inc.",WI,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102665166,17-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
12097,M34095+P34095+V34095,"A1 Meat Solutions, Inc.",CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671404,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
13219,M34467+P34467+V34467,Shamrock Food Company,CO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102681332,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
13360,M39891+P39891,P H Foods Inc,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671623,17-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Positive,Infantis,NULL,NULL,AMP  AXO  CHL  NAL  FIS  TET (C),NULL,Negative,NULL,NULL,NULL,NULL
13401,M40059+P40059,"Legendary Meats, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102675623,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126836,M27505A+P27505A,"Gold Creek Processing, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102673952,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
126970,M45457+P45457,"J & Q Food, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670977,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127006,P51179+V51179,"Sanderson Farms, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671441,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127466,M45652+P45652,Shah's Halal Food & Products Inc.,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102674105,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
127520,M45682+P45682+V45682,Sky Blue Enterprises LLC.,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102673322,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6162090,P6519B,"Coastal Processing, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102677543,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6163678,P46255,RFC LLC dba Gemstone Foods LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102678810,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
6163880,P46338,"Allen Harim Foods, LLC",DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672997,17-Mar-21,Product-Raw-Intact-Chicken,Positive,Infantis,NULL,NULL,AMP  AXO  CHL  NAL  FIS  TET (C),NULL,Negative,NULL,NULL,NULL,NULL
6163896,M1234+P1234,Mountaire Farms Inc.,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670102,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164113,P18438B,"Dupont Market, Inc. dba Grimaud Farms",CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102668475,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
6164432,M46563+P46563,Madina Traders Inc.,IL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102668967,17-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. jejuni,NULL,NULL,Pan-Susceptible
8,P170,Wayne Farms,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666839,18-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
15,P243,"Tyson Foods, Inc.",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102680621,18-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Positive,Schwarzengrund,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
32,P646,"JCG Foods of Georgia, LLC",GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670037,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
60,P2632,Pilgrim's Pride Corporation,FL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671515,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
218,M18263+P18263,Gordo's LLC,GA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102675009,18-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Positive,Kentucky,NULL,NULL,Pan-Susceptible,NULL,Negative,NULL,NULL,NULL,NULL
469,M17335+P17335,"Intra Coastal Packing, Inc.",FL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102675644,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
586,P1201,Pilgrim's Pride Corporation,NC,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102668596,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
865,M1392+P1392,"Dudley Poultry Company, Inc,",NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102673234,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
872,M1698+P787+V1698,Schreiber Processing Corporation,NY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102674515,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
1636,P4735,"Somerville Live Poultry Co., Inc.",MA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672920,18-Mar-21,Product-Raw-Intact-Chicken,Positive,Kentucky,NULL,NULL,TET (H),NULL,Negative,NULL,NULL,NULL,NULL
2173,P19514,"Tyson Foods, Inc.",KY,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667710,18-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
2278,P2178,PERDUE FOODS LLC,DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102669851,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2279,P2186,"GEORGE'S FOODS, LLC",VA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671703,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2351,P7927,"AMICK FARMS, LLC",MD,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667334,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
2436,P18491,"EASTERN SHORE POULTRY COMPANY, INC",DE,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102673003,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3543,P727+V727,"Simmons Prepared Foods, Inc.",MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102668130,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3770,M13556+P13556,Tyson Foods Inc,MO,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670930,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,Pan-Susceptible
3841,P768+V768,"Tyson Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102675136,18-Mar-21,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken",Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
3850,P165S+V165S,"OK Foods, Inc.",AR,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102672701,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4142,P218,Pilgrim's Pride Corporation,TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666638,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4436,M20088+P20088+V20088,"Brakebush Irving, Inc.",TX,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670856,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4487,P308,Koch Foods of Mississippi,MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667029,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4490,P522,"Sanderson Farms, Inc. (Processing Div)",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102664737,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4491,P559,"Tyson Foods, Inc.",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102674374,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4501,P192,Pilgrim's Pride Corporation,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670867,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Positive,C. coli,NULL,NULL,CIP  NAL  TET (C)
4518,P7485+V7485,Wayne Farms LLC,AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102679872,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4562,P890,"Peco Foods, Inc.",MS,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102681818,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4595,P6529,"Koch Foods of  Montgomery, AL",AL,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102670735,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
4755,P19152+V19152,Koch Foods LLC,TN,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102667210,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5304,M6119+P6119,C.R. Meats,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102671787,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
5309,P6137A,Foster Farms,CA,HC_CPT_LBW01,"Sampling for Chicken Parts - Legs, Breasts, and  Wings",102666950,18-Mar-21,Product-Raw-Intact-Chicken,Negative,NULL,NULL,NULL,NULL,NULL,Negative,NULL,NULL,NULL,NULL
